x y z
0.1628437988 0.4694034424 0.2118260498 
0.1597842041 0.6083164063 0.6648555908 
0.5749081055 0.0057694336 0.4900075684 
0.2602464355 0.0116284424 0.5117111328 
0.2956625000 0.7922654541 0.0878957275 
0.7582814697 0.6717811279 0.8242789551 
0.4103236572 0.2253728760 0.2869842529 
0.6451590332 0.1506337158 0.9143284668 
0.7334342041 0.5118352051 0.3270344971 
0.7751227295 0.3454463379 0.1420128906 
0.1520775635 0.7933952881 0.4955829590 
0.8449793213 0.8132176025 0.9026565674 
0.0731470947 0.1142633545 0.3588097900 
0.3672605469 0.3033359619 0.2135652344 
0.2084187500 0.1227149902 0.5130146484 
0.8976771973 0.1990697021 0.6502954102 
0.5157738037 0.8702606934 0.9132941895 
0.7139623779 0.8956734375 0.1485701660 
0.3379020264 0.1842573975 0.6761617676 
0.9178345215 0.5231793213 0.2337850586 
0.7672659180 0.4318295654 0.0494612793 
0.5613231689 0.4059218262 0.9703314453 
0.3820367920 0.7775336426 0.6442760254 
0.7479024170 0.7640627197 0.5760900879 
0.3904402344 0.9892499512 0.2341045166 
0.2385641602 0.6194715332 0.7585639160 
0.8155162354 0.0001767334 0.3779178223 
0.7533180908 0.7995239014 0.0394360840 
0.8503027832 0.0561188965 0.6875696777 
0.4181260254 0.4603437744 0.0275892578 
0.3473251465 0.8327612061 0.0984406738 
0.9417425049 0.2430963623 0.6360336670 
0.4586995850 0.2972259521 0.1435560303 
0.7284886719 0.1796449951 0.7061800293 
0.9095823486 0.1281638672 0.6721572998 
0.4500770020 0.0935128418 0.6755606934 
0.6727087646 0.0322574219 0.3929235840 
0.7829304443 0.4297489746 0.8726866455 
0.6214531982 0.5453128662 0.2449345459 
0.3976906250 0.8437739502 0.4871534424 
0.2665279785 0.2321280273 0.8995156250 
0.2174438965 0.6844813965 0.9627880859 
0.7094052734 0.5376790039 0.9867338623 
0.0646664063 0.2448238037 0.8943131348 
0.9057579346 0.7458411621 0.8377667969 
0.5139802490 0.6665627930 0.1698001953 
0.2457609619 0.6822620850 0.7196728271 
0.8914533203 0.8066808350 0.8535409180 
0.6314832764 0.0325972168 0.6211603271 
0.7724920410 0.5076267822 0.1579262695 
0.8089716064 0.2813562988 0.9505457520 
0.8664806885 0.8394464355 0.3030940186 
0.7370753906 0.8076291016 0.2918454590 
0.0365145752 0.6864124268 0.6758328369 
0.4666260498 0.7881167725 0.8598520752 
0.8370723633 0.5801828369 0.1114274658 
0.8530671387 0.3194835938 0.5965396240 
0.4957741455 0.9838051758 0.7714130127 
0.5530700439 0.7588039062 0.9253426025 
0.1465305420 0.6726400146 0.9583619873 
0.5854750000 0.6180483643 0.2719356445 
0.0478460938 0.0981224609 0.0432741455 
0.8685287354 0.5189102539 0.4970236816 
0.3269996826 0.0275071045 0.1992075195 
0.9284251709 0.2800086914 0.0048827148 
0.6139548096 0.3704954834 0.9574524902 
0.4712052490 0.1192264893 0.0812076416 
0.7335617432 0.7387579590 0.2773044922 
0.1243515137 0.8598965820 0.3348830566 
0.1081587402 0.9985920654 0.4514202881 
0.6393546631 0.4324779297 0.3773357666 
0.2876531982 0.9100474609 0.7251624023 
0.7353744873 0.7720835449 0.3458719727 
0.2811663086 0.3960369385 0.5475875488 
0.8169793457 0.2420192139 0.4526239502 
0.3848119873 0.8575444580 0.0407921387 
0.3701099854 0.3685139404 0.7879933594 
0.4967267822 0.3782099365 0.8129250244 
0.2694810791 0.2297565918 0.0247716064 
0.1071214844 0.7374087158 0.2036814209 
0.1407928223 0.9997460937 0.3739654297 
0.8026798828 0.7210376221 0.4362775391 
0.7866846680 0.1566472412 0.1749279541 
0.1290395996 0.1713034424 0.1212116455 
0.5695692627 0.6257694092 0.5462707764 
0.3974642090 0.0252579834 0.9173364746 
0.6278234619 0.2144011963 0.1318687256 
0.1955132813 0.8842733398 0.8328459229 
0.7235621582 0.0200162598 0.1091054443 
0.2072129883 0.9451399902 0.7191124756 
0.6084906494 0.9320954590 0.7648384277 
0.8277811768 0.3342867187 0.1755967285 
0.8162144287 0.9174414551 0.8825519775 
0.3418428955 0.1629826416 0.4719573730 
0.9643636475 0.3358201416 0.0388217041 
0.3799326416 0.0238976562 0.5455333740 
0.4988496338 0.8914089111 0.6107894531 
0.6795119141 0.7227642090 0.5633055420 
0.3221007813 0.9240367432 0.8716375488 
0.2259705322 0.3539219971 0.7344339111 
0.9209172119 0.2155022461 0.5210908691 
0.5827503418 0.7946906738 0.6392244141 
0.2667389893 0.6601823242 0.2743490723 
0.5199327881 0.5225032715 0.5513357666 
0.2499784912 0.7813362305 0.5828432129 
0.5252385010 0.4842998779 0.3733735596 
0.3589365234 0.7580412842 0.1923799561 
0.6468566895 0.4986047607 0.3792816406 
0.4390884033 0.8166222412 0.9326430176 
0.4580293457 0.3813341064 0.2354120361 
0.1942826904 0.8871361816 0.7647560059 
0.8081352295 0.8450685547 0.6467362061 
0.2876315674 0.9103351074 0.2327369629 
0.1882633545 0.0273544434 0.8430758301 
0.6284853760 0.0250747559 0.4581123535 
0.9128295166 0.3767505615 0.4432325684 
0.0687272949 0.3772984131 0.6796668945 
0.5486482666 0.3493057373 0.0256315186 
0.8212066895 0.0457348633 0.3229149902 
0.8932127441 0.3348715820 0.8347178223 
0.1949524170 0.1884191162 0.6129343750 
0.8691080811 0.1487328125 0.8684670166 
0.0092228027 0.0848363037 0.4920513672 
0.2995084961 0.0225618164 0.6107352539 
0.6717254639 0.8335390869 0.6379627197 
0.2623708740 0.3289522949 0.2915448486 
0.0215858398 0.8356171143 0.1384947021 
0.2613883301 0.7193973389 0.2997985596 
0.5581042969 0.9742130615 0.7729295166 
0.7733252930 0.1928364014 0.6019650391 
0.0434616943 0.2402591553 0.3873477051 
0.5395368408 0.0941780762 0.3014882813 
0.2107493164 0.7685445801 0.5310103271 
0.0964536133 0.6369413574 0.6557582520 
0.5020602783 0.9469602295 0.1062956299 
0.9101165527 0.3834034424 0.8684163574 
0.4637508545 0.8958078369 0.8260729492 
0.6879565186 0.0507456543 0.4564177246 
0.3061707031 0.4797989746 0.1754729736 
0.1266232178 0.9386744385 0.0826705811 
0.3060552979 0.3538152344 0.3241929687 
0.8880283203 0.5791203857 0.2283873535 
0.3706217529 0.6423733887 0.8542292236 
0.0828983154 0.8883098145 0.2759829346 
0.1112797119 0.2565400635 0.4693288574 
0.2236122070 0.6968713135 0.8389068115 
0.3037906006 0.2413393555 0.6654905273 
0.1873966553 0.4705247803 0.5392214844 
0.5617661377 0.2950836670 0.8770593018 
0.6074513916 0.8654248535 0.2908512695 
0.2364070313 0.7890969238 0.2065642090 
0.9460367676 0.9559586426 0.6925239990 
0.4612188965 0.8609510010 0.7731434570 
0.8593408936 0.8918804687 0.6412918945 
0.1848301025 0.3644560791 0.1361678467 
0.9818096924 0.1173089844 0.5517855957 
0.9870901611 0.7590055664 0.3977614746 
0.1405468994 0.8282545410 0.1196048340 
0.2038715088 0.5250580322 0.2291714355 
0.3439285400 0.0638024902 0.5994099121 
0.6748273193 0.8929496094 0.9005359375 
0.0938287842 0.7070435059 0.8355071777 
0.0799418457 0.1477222168 0.0938676270 
0.9071460937 0.9322181885 0.3317900635 
0.6933664551 0.5905506104 0.1775712891 
0.2945473389 0.6761544678 0.8506590820 
0.1529642090 0.5900998291 0.4607280029 
0.3315620361 0.0460346924 0.7761497803 
0.9552330566 0.4448407715 0.0371411865 
0.7632062988 0.7621446289 0.4681038818 
0.2505460693 0.1840674072 0.6843200195 
0.5833225342 0.4858583740 0.8801337402 
0.7162195557 0.1191692139 0.4598566406 
0.1238432617 0.7116926758 0.4066122314 
0.2896886963 0.1365095215 0.0993893799 
0.3187427246 0.1819393311 0.3415077881 
0.4586926514 0.0156298096 0.6703088135 
0.5158062744 0.6117252441 0.2897918945 
0.7555620117 0.2745756348 0.1788933105 
0.1950009521 0.5480853760 0.5102586670 
0.6317664062 0.0725532715 0.5602116943 
0.7989238525 0.0202467773 0.0258850098 
0.1124214355 0.4503392090 0.1041567871 
0.0711796387 0.4323478027 0.2163676270 
0.4153747803 0.9460781494 0.5927151611 
0.2643721680 0.8786062744 0.9822896240 
0.9905204102 0.9753631836 0.5595063477 
0.0832120117 0.9088510254 0.3478383301 
0.2512786865 0.2812739258 0.7487985596 
0.3982634033 0.0853771973 0.6335592285 
0.1055755127 0.5525147705 0.1457338623 
0.2465866455 0.9902861328 0.4599455078 
0.1755262451 0.3930205078 0.6371774414 
0.2314586182 0.6878230957 0.3778744629 
0.4504344482 0.3876759766 0.3987190674 
0.0772589844 0.5263153564 0.8592474854 
0.5262963135 0.9624301758 0.6011521973 
0.2817070313 0.1737888184 0.2729081787 
0.1670449707 0.5471603027 0.0523165283 
0.1902339355 0.3622618164 0.6837078857 
0.8854447021 0.2869626465 0.2130093506 
0.1068443604 0.7690642578 0.7400071045 
0.0852839844 0.2358019531 0.7675907959 
0.0880307373 0.2604057861 0.9572329346 
0.1427398437 0.6518005615 0.5981386230 
0.8577343750 0.5407422607 0.2733086670 
0.3333020996 0.8432456299 0.7903142090 
0.8561291260 0.7275424805 0.0119582764 
0.1102765137 0.5186486328 0.0852330811 
0.6106750977 0.1395878906 0.4070585205 
0.6879141357 0.0739975586 0.9980618896 
0.1426579102 0.7074136719 0.1039023926 
0.0764023682 0.2118594727 0.0649963867 
0.8746131592 0.2002066650 0.9221952881 
0.3564599121 0.6297532959 0.0471873047 
0.5639287354 0.7944236084 0.0539644043 
0.2157552979 0.8383208008 0.5698371094 
0.1520124756 0.9178464844 0.6946619141 
0.9743015869 0.3615229492 0.9067306885 
0.2051416992 0.1478370605 0.0385935303 
0.6088548340 0.3282828613 0.0017906250 
0.4258727783 0.5386679199 0.2047860840 
0.0008445801 0.9958987793 0.3169690918 
0.4952496582 0.0008537354 0.0491881592 
0.6793297852 0.1830842285 0.8579285156 
0.0655630371 0.2052373047 0.4328051270 
0.5861253662 0.3522870361 0.1683419434 
0.5329526123 0.2563643066 0.1742879883 
0.0839652832 0.7083810547 0.1446285156 
0.5194739502 0.8830412354 0.3485372803 
0.9918487061 0.0520623291 0.0670261963 
0.9202024414 0.4849568359 0.1756405518 
0.9529913330 0.9895347168 0.1904014160 
0.0634808838 0.2317651855 0.2721947754 
0.2340183594 0.6141095703 0.1648713135 
0.8707117188 0.4558764648 0.1540197021 
0.3987641846 0.4143983887 0.1847586182 
0.7084486816 0.1506210205 0.2365920166 
0.8115617432 0.2733225830 0.5700731201 
0.2803976074 0.4441736816 0.6458588135 
0.5673565674 0.9419937744 0.9822969971 
0.5018045166 0.2119226563 0.8598492187 
0.1148619385 0.1958926758 0.6643764160 
0.7409721924 0.6063798584 0.2247997559 
0.5455093994 0.9174696777 0.5564472412 
0.6571292480 0.9783754883 0.5031285400 
0.5698394775 0.2359780029 0.2272878906 
0.2035894775 0.8146249756 0.3369922119 
0.2771793213 0.0764518311 0.1995700195 
0.7014037842 0.6595081543 0.8394756836 
0.0722802979 0.9135771973 0.4498678955 
0.1518266357 0.2410269287 0.6189477539 
0.0004762451 0.5512764893 0.0752020996 
0.9920676758 0.0652847412 0.8724090576 
0.0035555664 0.2084688721 0.6467793457 
0.9569728760 0.9101624512 0.7313382813 
0.9066675781 0.8067914551 0.9194659180 
0.4345965820 0.9812629395 0.5357968750 
0.5528216064 0.5071828369 0.1806995117 
0.2729792480 0.9083269043 0.0376124023 
0.7267244141 0.0691183105 0.9043982910 
0.3833467041 0.6295413330 0.3130695557 
0.6662585205 0.1255256836 0.1443285156 
0.4748831543 0.8834337891 0.2875519531 
0.0298352051 0.1556588867 0.9224046631 
0.0870727783 0.7184372559 0.9500878174 
0.6456170898 0.4388641357 0.0607614502 
0.9622193604 0.0382182617 0.4597996094 
0.5909060547 0.0390913818 0.3580744873 
0.5896428467 0.7764706787 0.8141038330 
0.6754385254 0.2098201660 0.2497574707 
0.0870125977 0.6452312256 0.8568697266 
0.1932433105 0.3141804199 0.2898955078 
0.0879559814 0.0372711670 0.8130370117 
0.7471050537 0.9079739014 0.8996384766 
0.1531555664 0.9836785156 0.6840937988 
0.0061845459 0.2900630371 0.5103608154 
0.8537102783 0.2909360840 0.0072846191 
0.9370119385 0.2370315674 0.4119164063 
0.9054685547 0.3343389648 0.3117136475 
0.5535809814 0.3707535645 0.8413750488 
0.9372310791 0.2795472412 0.1537011475 
0.0172844238 0.7482251953 0.8693881104 
0.1649746094 0.6325922363 0.3159632080 
0.3079876953 0.6534766602 0.0085465576 
0.7348060059 0.9004698242 0.5558660400 
0.4494401855 0.7548777100 0.4340635498 
0.7801021240 0.9176562256 0.7155451416 
0.0744625732 0.2404609619 0.6169526123 
0.2978932617 0.4309788818 0.0789748047 
0.6129169434 0.9941804443 0.3981474121 
0.8297914307 0.0566528076 0.9018257568 
0.6079374512 0.2491304932 0.9360427979 
0.4815826416 0.3576960449 0.1712285645 
0.9646169434 0.8589927246 0.4684537354 
0.1223685791 0.1949780518 0.5910097412 
0.8304574463 0.2613084229 0.3069028076 
0.0130100098 0.4226565674 0.0550013916 
0.3828794189 0.0856363037 0.0137298096 
0.9853474121 0.3118341553 0.7086236084 
0.6223943604 0.4050344482 0.3138257812 
0.8526561768 0.3547820068 0.2361986328 
0.8850441650 0.5905258789 0.1490677734 
0.2586099854 0.1522821777 0.3974734375 
0.8354800049 0.2143242920 0.6194737305 
0.1858325195 0.0009464355 0.7496435547 
0.6150628418 0.0149068359 0.5414313965 
0.6074164551 0.2875341553 0.3200333984 
0.8503581543 0.0587440186 0.3890079590 
0.1817788086 0.1827069824 0.8828544189 
0.5394980957 0.3956173584 0.0760165039 
0.4543152832 0.8757294678 0.9483797363 
0.0608373535 0.3027476562 0.3736215576 
0.1895963135 0.2851630859 0.1346874756 
0.9343613281 0.0784359375 0.5735438232 
0.6916110352 0.8296456299 0.0652094971 
0.5429513672 0.9822309570 0.5401502930 
0.8942486328 0.3093149902 0.4682418213 
0.6890433594 0.8562543945 0.7656384766 
0.5922623535 0.7102803955 0.8079122070 
0.6379098877 0.1459519043 0.2383964844 
0.9626322510 0.6106808350 0.2951291504 
0.0513301025 0.5052268799 0.3303156982 
0.0622596924 0.4210413818 0.1453818848 
0.7639755859 0.0801405762 0.5518543701 
0.3481453613 0.9735907715 0.9584114990 
0.9793112793 0.8254261719 0.0560715088 
0.9019941895 0.5917343506 0.9350098145 
0.9693484863 0.8251878906 0.2807968994 
0.2200333496 0.4199030273 0.5201327637 
0.6899642090 0.0309251953 0.5843300781 
0.1232121094 0.7768463379 0.9376512939 
0.2601664062 0.3688561279 0.6537553467 
0.2647091797 0.7389888428 0.5014663818 
0.2245819580 0.2951843262 0.3373675781 
0.6026398437 0.8907751709 0.4544854492 
0.7146004883 0.1317755371 0.5300275879 
0.2641145752 0.8033323730 0.8777873779 
0.4508352295 0.7638700439 0.1050973389 
0.4152698486 0.5027522705 0.3264910400 
0.8124250000 0.9715471436 0.6078719971 
0.0170739746 0.9761155762 0.8816234863 
0.7001435547 0.9814089111 0.9894666748 
0.2420655762 0.2683163086 0.2707999023 
0.8048194336 0.3383604980 0.9925518311 
0.1368661133 0.2440453125 0.0968198486 
0.4870523437 0.9694988037 0.9873692627 
0.4282156250 0.0293218994 0.1261729980 
0.0964597168 0.1379635986 0.7720591064 
0.6432449951 0.8105329102 0.9567672607 
0.7013567871 0.7578422363 0.7562806152 
0.3236812012 0.0760321289 0.0992400635 
0.7912043945 0.7344479248 0.0413432617 
0.3799290771 0.4616065430 0.2841893066 
0.6369959961 0.2086984131 0.5880235840 
0.1194501221 0.1445616943 0.8854007812 
0.2222942871 0.9562967529 0.2344134033 
0.9059261963 0.0470588623 0.0873837646 
0.1322064941 0.1297000000 0.7166427734 
0.1497295654 0.8432575439 0.6055739014 
0.0994417236 0.9807635498 0.0386552734 
0.9256959473 0.4558053467 0.1048921143 
0.8658509521 0.1554815430 0.6021517822 
0.1566731934 0.9965032227 0.1291745605 
0.4297877686 0.9374703857 0.7670209229 
0.2248566895 0.3486187012 0.4321650146 
0.7494406250 0.1920932861 0.8826243164 
0.6851245117 0.1037229980 0.4000335449 
0.9932123047 0.2247049316 0.5284441895 
0.3860539063 0.9944384277 0.1747728760 
0.2904027100 0.0602625977 0.7180780518 
0.4452430420 0.9757644287 0.0871264893 
0.9467502930 0.3400062500 0.1865458496 
0.0778839844 0.3029807617 0.5003578857 
0.6576435547 0.1938794922 0.3896152832 
0.2895882324 0.1694597168 0.6284891602 
0.0575276367 0.8318439209 0.8442209473 
0.9773805176 0.2926084473 0.6423065430 
0.1255103027 0.9516385498 0.6363973877 
0.2582680664 0.0092239502 0.7525642822 
0.1217770508 0.7032949707 0.0049399658 
0.0678778320 0.9830816406 0.8552666504 
0.7864625000 0.6695988037 0.0252291260 
0.7308712646 0.8973360107 0.8142207520 
0.0317337402 0.6449281738 0.2882506836 
0.8720351563 0.9110816895 0.5847245361 
0.2129899658 0.9315415771 0.2939919678 
0.1813825439 0.1213150635 0.5916437744 
0.0352972168 0.9696623779 0.9551639404 
0.0340900635 0.7214582764 0.7972805176 
0.4628864990 0.0265147217 0.9399165771 
0.9882529785 0.3698230713 0.1505889404 
0.7397125488 0.8115260254 0.7335143799 
0.2502980957 0.2196717529 0.6333174072 
0.8713450195 0.0377596191 0.2771974854 
0.9171483643 0.9504198486 0.9091742676 
0.9016145752 0.9870374023 0.1017356445 
0.8614922119 0.2317609131 0.7300043701 
0.2253059814 0.7840702637 0.4676233643 
0.1956069580 0.9033214844 0.4081510498 
0.3116429932 0.8978995361 0.3778022949 
0.0937409424 0.2312184570 0.1946076172 
0.7790928711 0.4449360352 0.2958958740 
0.3531200195 0.3401300781 0.8764834229 
0.5744390381 0.5389412842 0.4494162354 
0.9542737549 0.9510166992 0.1321867432 
0.1150595215 0.3022794434 0.7610951172 
0.4594914551 0.5489864502 0.0074095703 
0.5549678711 0.7554565186 0.9966093262 
0.0326401855 0.9786493896 0.0253645020 
0.6808947021 0.2198369629 0.4567473877 
0.1214701416 0.0582759277 0.4757486328 
0.0284993652 0.0669405029 0.2352044189 
0.3089115479 0.7780832275 0.9210760498 
0.3412676758 0.7702382080 0.0513995605 
0.4755314209 0.0268943848 0.3667564209 
0.4471528809 0.1490922852 0.6419397949 
0.3136044922 0.5746091309 0.9205370605 
0.8180015625 0.8395148682 0.9691508301 
0.3828453125 0.0928853027 0.1357617187 
0.2595143311 0.4420635742 0.1385408447 
0.3811220703 0.8095732178 0.8009641602 
0.2121696289 0.3513989990 0.8918064697 
0.0929632812 0.3722863037 0.4992814453 
0.5791764893 0.9194177734 0.1931615234 
0.4369225586 0.6025096924 0.1890725098 
0.0979065674 0.6941583496 0.5627242920 
0.2016263916 0.5029889893 0.3240803711 
0.6688844971 0.1913011963 0.7189229980 
0.3186968262 0.8988687500 0.7939128174 
0.4088825928 0.8094444824 0.5464221924 
0.3394424316 0.0393881836 0.0439557861 
0.0760258057 0.3041701416 0.1874455566 
0.3035673584 0.5855261475 0.7693235596 
0.3119690674 0.5576966797 0.2878567627 
0.9530622803 0.0905774902 0.1067748535 
0.7199368408 0.8735253906 0.7092780029 
0.5122205566 0.1660253662 0.5300298584 
0.3008670898 0.7853621094 0.2206960205 
0.2985534668 0.6643315674 0.4468791748 
0.6699845459 0.3665808838 0.8060348145 
0.5728680176 0.9454441895 0.6510919922 
0.5961420654 0.9546245605 0.8732269775 
0.2641372314 0.2514776123 0.1721087646 
0.5823564453 0.0980067383 0.1212062500 
0.3377250977 0.7643049805 0.4090744385 
0.6664873291 0.1712091064 0.1830927002 
0.7834523438 0.8544690430 0.7013519775 
0.1834586914 0.1855918457 0.0947859375 
0.0364844727 0.9846764893 0.4324947510 
0.5894455566 0.0021204102 0.6560975342 
0.4441598145 0.8309130615 0.9971492920 
0.6032778564 0.1515809326 0.1574534912 
0.0105585205 0.1210578369 0.3271545166 
0.3144178223 0.5010279053 0.9339438721 
0.8858937744 0.5485628174 0.0186397461 
0.3537087402 0.3707938721 0.2095943359 
0.3066358154 0.2866065918 0.2133493652 
0.9104621338 0.1375621338 0.0844800293 
0.9735495361 0.9697569824 0.4334265381 
0.4658618164 0.5954772217 0.0756680664 
0.3596970947 0.2352616943 0.5709605225 
0.3945828857 0.5863763916 0.0947244873 
0.9528961426 0.0836056396 0.3900794189 
0.0198967285 0.7059890869 0.2768779541 
0.7540180664 0.1696078369 0.0019057129 
0.1800861572 0.7190001953 0.3502991455 
0.3774533447 0.9741693115 0.3836666748 
0.5368554443 0.5018255615 0.8219287842 
0.3230642090 0.1528201660 0.7948086182 
0.2780361816 0.3426552734 0.7679301025 
0.3459338379 0.0808394043 0.2301197510 
0.4478521484 0.5600586670 0.1347371582 
0.2699425537 0.8911160156 0.2943885742 
0.7391133545 0.5133643311 0.9356418945 
0.7622801758 0.6439762939 0.5455108398 
0.6860734375 0.6133045166 0.6515091064 
0.5473967529 0.6885641113 0.6508745361 
0.3591078613 0.9305657227 0.7571897461 
0.5593430176 0.8369282471 0.4378125488 
0.4310767334 0.1192810547 0.5251570068 
0.8571556152 0.7895812500 0.3393568848 
0.0403070557 0.7500084473 0.5146116211 
0.3765920654 0.9429788330 0.9114169434 
0.8233133545 0.7878320313 0.0191322510 
0.5502810059 0.6988199463 0.9693369385 
0.3032529541 0.9016767334 0.1596471191 
0.8981952637 0.2771861572 0.7678294922 
0.9871552246 0.0865045654 0.8132293457 
0.1248818115 0.6056338623 0.1906233398 
0.6803960693 0.7679910400 0.2616381836 
0.5732465820 0.0433550781 0.4248026123 
0.3606743896 0.5221236572 0.3638194336 
0.9406407471 0.2980361816 0.8143770508 
0.3737463379 0.7612793213 0.2585675537 
0.7135015625 0.7973726807 0.9383264893 
0.3120228516 0.8794164063 0.5460307129 
0.2158204834 0.1352736816 0.7029295898 
0.2592898682 0.8492692383 0.6906445801 
0.0622076416 0.0786637207 0.1094509033 
0.7326087891 0.6743410400 0.0653029541 
0.7639362793 0.8953636475 0.4928719238 
0.3410379883 0.2010109863 0.1189693604 
0.4008543701 0.4882261963 0.8363647461 
0.9188360596 0.1700967285 0.8242656738 
0.3618321045 0.0323296875 0.1264056641 
0.5386987793 0.9298120850 0.0373444580 
0.2848422607 0.6265620850 0.7081045166 
0.1225658203 0.9084141602 0.1411862549 
0.1325206787 0.4435287109 0.8833832275 
0.7055457764 0.9899070068 0.2463194336 
0.5925741455 0.1744908447 0.0285622314 
0.6014989502 0.1384627441 0.4747640137 
0.6061876953 0.7919513672 0.7049101562 
0.7007265625 0.9844698486 0.7039625977 
0.6174601563 0.5841173828 0.4584095459 
0.4950501709 0.7874944336 0.3085305420 
0.4314058105 0.6247816406 0.3547656006 
0.4327197998 0.1446414062 0.7220188721 
0.2106309326 0.4923105469 0.1598878906 
0.1528818115 0.1997876221 0.3882044678 
0.3418261963 0.3854085449 0.3794368408 
0.4608977539 0.1893788086 0.7658098145 
0.7501391113 0.1101492187 0.3934480225 
0.8090171143 0.3722268799 0.4514321777 
0.5453478271 0.7973455811 0.2552573975 
0.6690812500 0.6956590576 0.9570178467 
0.5795711914 0.4580923828 0.0775762207 
0.5517689697 0.3210833984 0.2822947510 
0.3483377930 0.7635917969 0.1267396484 
0.2332108887 0.3680983887 0.2381688965 
0.3599653809 0.2386296143 0.2365139648 
0.7622039795 0.7429139404 0.3886778809 
0.3550293213 0.8720588623 0.6091321045 
0.8688686523 0.7556331299 0.0648024170 
0.1411703125 0.9280770020 0.3690048096 
0.9267264893 0.9787405518 0.8155945312 
0.0221448242 0.1235711182 0.9771431152 
0.5712804443 0.4206397705 0.2893230957 
0.4019113770 0.2318047852 0.9296795410 
0.9059996826 0.0420444336 0.2170916260 
0.2560057617 0.1393035156 0.2263329834 
0.5023779053 0.2875425049 0.9396177002 
0.7491114990 0.6823662598 0.4017018555 
0.2396131104 0.0293782959 0.1751416748 
0.3923479004 0.9063617188 0.4672947998 
0.1509550781 0.0981087646 0.2026118652 
0.1694851074 0.0132983643 0.0067571045 
0.1531206299 0.4507298828 0.6681494141 
0.7679780518 0.8448546143 0.5947837891 
0.5057962646 0.8002849854 0.0203879395 
0.3044921143 0.1936528809 0.2002573486 
0.7909425293 0.3883244873 0.3392253418 
0.4836806396 0.3622511230 0.0453802490 
0.4808352783 0.9137430420 0.1700717529 
0.6862990479 0.1502962646 0.9710583740 
0.9162093018 0.1579483887 0.4172893311 
0.0098267090 0.4255807373 0.8684783447 
0.9349430908 0.9147790527 0.1848353271 
0.2823234863 0.0758781494 0.4094575928 
0.1674057373 0.9004241943 0.8873257324 
0.3823358643 0.8685303955 0.5465671387 
0.7100522949 0.1388420166 0.8965275635 
0.7988771484 0.8393262695 0.0448342041 
0.4440318115 0.0477395020 0.8711639893 
0.4818618408 0.4946177490 0.3104548096 
0.2166227539 0.9467664795 0.0021196289 
0.8815112305 0.9421390381 0.2128998047 
0.3061002930 0.5854363281 0.5347616455 
0.1891205811 0.3341957275 0.9596470215 
0.6578744385 0.3769481445 0.0862987305 
0.1755171387 0.4449964600 0.0281999268 
0.7277786133 0.3160249023 0.9802089600 
0.1552112793 0.8290715088 0.7361175537 
0.3289726074 0.7573281006 0.9828337891 
0.0883063232 0.3571617920 0.7954146240 
0.1858068115 0.0574499023 0.1521021729 
0.8747574951 0.3995205811 0.9169460693 
0.2294972900 0.8627044189 0.8808143555 
0.7255395996 0.4830981934 0.1917298584 
0.6929885742 0.1999715088 0.0114988770 
0.5870776855 0.2015740723 0.3942387207 
0.7005506104 0.7713674561 0.1093228027 
0.9642730225 0.3873463623 0.4073531494 
0.0082514404 0.8034151855 0.2125898437 
0.5496342285 0.6463007080 0.0053418945 
0.6768990723 0.8591373779 0.1833849854 
0.1597385498 0.6236331055 0.0194985840 
0.1408895508 0.8556024170 0.2622350830 
0.8863832275 0.2811758301 0.4081122803 
0.3593515869 0.3089888428 0.8162362793 
0.0622883301 0.2033706787 0.5611311035 
0.1982470703 0.9421200439 0.7876033936 
0.6463743652 0.6497204590 0.3110250977 
0.3759795898 0.8014105713 0.9415275879 
0.9428881104 0.3136511963 0.4190901855 
0.3574242676 0.6863550781 0.1539039551 
0.0441071045 0.9109529297 0.2284716309 
0.9153118652 0.2611238281 0.8890536377 
0.9370775391 0.2361957275 0.8296266357 
0.2683382324 0.2941700928 0.0376499268 
0.1025139893 0.6482147217 0.2923161865 
0.8105993164 0.1068890381 0.3762224854 
0.3259147949 0.5378620361 0.2228198975 
0.1007191650 0.8801447998 0.8863139404 
0.0655437012 0.6910541504 0.3270927490 
0.3075879883 0.1089197754 0.9272194580 
0.1226839111 0.0200118652 0.8627961426 
0.5657015381 0.2246634277 0.9986495605 
0.4325685059 0.8511139404 0.7051232178 
0.7374103027 0.0381036377 0.6921934326 
0.1912725830 0.5881512451 0.3981010742 
0.0819179687 0.7989839844 0.4944709961 
0.2772852295 0.2384831055 0.8368677734 
0.8820968262 0.6835511963 0.0588858887 
0.1110398682 0.9868557861 0.9770593262 
0.4618713867 0.7769543945 0.7971128174 
0.0588303467 0.4707663574 0.4494840332 
0.6847301758 0.4917523926 0.1225020996 
0.1825114014 0.5740433350 0.9960479248 
0.0031552246 0.3016381592 0.9919044189 
0.6653536865 0.4696763672 0.0111210938 
0.8959132568 0.9875973877 0.1661515381 
0.3746172363 0.7232343018 0.6982148926 
0.4501556396 0.1775279053 0.8939100586 
0.3053546875 0.2774846436 0.7890463135 
0.2654491943 0.3002871582 0.1386869873 
0.3616346680 0.5456879395 0.9529734375 
0.5178886963 0.9111072021 0.2171749023 
0.2654587402 0.1375236816 0.0359735107 
0.4722605957 0.9021693115 0.7205245850 
0.9680532227 0.7216113281 0.9587237061 
0.7353129395 0.2492468750 0.7185444580 
0.8552739258 0.1024339111 0.3192602539 
0.6413388672 0.1336907959 0.8257413086 
0.6538119385 0.2591828857 0.3602950439 
