x y z
0.7936118042 0.2867094482 0.9471427734 
0.1099478882 0.8462024292 0.1650608643 
0.9440178101 0.0798078613 0.4559903564 
0.0361870239 0.6034426392 0.2666617432 
0.2775039551 0.7503220337 0.9309666870 
0.4797103271 0.1324802368 0.8247531982 
0.8704132935 0.2857182251 0.1620400635 
0.8963860352 0.2270764282 0.7045852783 
0.2819858154 0.8191167847 0.9814186157 
0.4479580933 0.7737654419 0.2462583374 
0.8393551270 0.0635227173 0.4724078613 
0.1558728760 0.8023078857 0.7464104614 
0.6022952637 0.6422045410 0.0246915161 
0.5662194580 0.2272137451 0.6274071655 
0.6282291626 0.4817734375 0.9295998535 
0.2424646851 0.6781358398 0.2392134766 
0.9168724365 0.5917984375 0.7499484985 
0.5372232422 0.1621474365 0.5464586182 
0.9238036255 0.8635880249 0.0834085327 
0.8610698730 0.0713163452 0.8816939453 
0.8284233521 0.5375249634 0.0123354004 
0.9149066528 0.0280377441 0.8794254883 
0.6707693848 0.8541865234 0.0708442505 
0.1551781250 0.8181704834 0.1475052368 
0.6785429932 0.8055069092 0.2313430176 
0.8451996460 0.6121825806 0.9000337036 
0.4578927246 0.9058805298 0.3675688477 
0.1526538208 0.4928077148 0.1878183228 
0.2833598145 0.1888954224 0.1553321289 
0.9840193237 0.3973207275 0.7544889526 
0.1247742065 0.9033764648 0.0277394043 
0.0923187378 0.6187825928 0.9547946899 
0.2575974976 0.3173572388 0.5347669189 
0.1697722046 0.8637696167 0.9826531860 
0.5526273682 0.2594343750 0.6766513550 
0.0202903076 0.2231592651 0.3177754883 
0.7358185547 0.8870973877 0.3688159912 
0.1935934204 0.8158837891 0.9681037598 
0.9143916016 0.1672938110 0.1200286011 
0.1806181885 0.1560493652 0.4275623047 
0.3414074585 0.2513051758 0.2834425537 
0.2294806763 0.6394137207 0.3466742676 
0.2682139526 0.2894928467 0.6964637329 
0.2681807251 0.5690913574 0.3736877319 
0.2058195068 0.9660451660 0.2949631348 
0.2365809692 0.8188566772 0.0914596436 
0.0625601318 0.7639242432 0.4952893799 
0.8103812134 0.7355812866 0.8039961304 
0.9215871826 0.5727999634 0.1426733032 
0.1037754395 0.2640790771 0.1912488281 
0.8316383057 0.3409383179 0.8357172485 
0.8470223145 0.4228218018 0.0818590210 
0.4991772217 0.5056742065 0.3349515381 
0.8587856079 0.4612916260 0.5699595947 
0.7261307739 0.5061656006 0.0245054932 
0.2083795776 0.1413000610 0.5269504150 
0.0865165649 0.8761708130 0.4511069214 
0.5074845825 0.8309721558 0.9368419312 
0.9997275391 0.8689031250 0.9907808716 
0.5516862183 0.4462589966 0.5717748291 
0.7934055420 0.1711402588 0.4869384399 
0.5682441162 0.1626489258 0.5152542603 
0.2878219116 0.3379181763 0.8373782715 
0.9946072144 0.2056773926 0.2794289063 
0.6960257446 0.0441959351 0.6967573120 
0.7985063599 0.1645325928 0.7879396851 
0.9051018066 0.3512152344 0.2925158569 
0.5671472046 0.1312051270 0.4073206665 
0.8990961914 0.7966432983 0.8411396240 
0.1432309814 0.5445442505 0.2138115234 
0.6191953247 0.6827022949 0.8339757446 
0.1090784668 0.5666476563 0.5570086304 
0.9445856934 0.4608026367 0.9333119385 
0.7995817871 0.7550257813 0.7173857056 
0.0365631226 0.7229246094 0.6597227539 
0.1566272461 0.1747471069 0.7023979248 
0.5311841431 0.6492990723 0.0549280762 
0.9984741577 0.2105900269 0.8111140747 
0.4659428467 0.4173338745 0.5721885254 
0.9127884399 0.8556754761 0.0185282959 
0.2290799316 0.8817208496 0.6337918701 
0.6801958374 0.6255779541 0.7912605591 
0.0971359863 0.4661661377 0.3495815186 
0.6576966187 0.9828775513 0.7784357300 
0.6284854736 0.2300245361 0.8329059937 
0.0185498779 0.9925495361 0.5612718506 
0.0702955933 0.3372113159 0.7894386841 
0.9869862305 0.8579475708 0.1629455322 
0.0398323853 0.9560567017 0.0010402588 
0.2452631348 0.5012444580 0.6615783081 
0.3739431763 0.8637767700 0.4438046021 
0.5357057495 0.9110821045 0.1038359863 
0.9989276245 0.8408971924 0.0282322632 
0.0236965088 0.5167791016 0.7046182983 
0.4156132568 0.1446880371 0.7194082520 
0.4243865845 0.8380418335 0.9084453735 
0.1925971924 0.2859694214 0.7633455444 
0.6007762451 0.5536819824 0.3629474609 
0.4012486816 0.0096812012 0.9410268433 
0.8322031494 0.5669761841 0.1705571777 
0.1880639648 0.1024822266 0.0201022949 
0.1648361816 0.8854203369 0.7829186768 
0.2235980957 0.9722791870 0.5895348877 
0.1131233032 0.4314559204 0.8888821289 
0.4908811523 0.8158373169 0.5790353882 
0.4533125854 0.9453900391 0.4017906006 
0.6873616089 0.3081232666 0.9130622803 
0.5616675781 0.7214402222 0.7043143799 
0.2883386719 0.0240304077 0.7307408813 
0.6011002930 0.6917065674 0.5762671875 
0.2415858276 0.0847306885 0.4237228394 
0.1377572632 0.8611398193 0.9794011719 
0.6321591431 0.0203019653 0.6742726563 
0.1803465210 0.3744969971 0.2588035400 
0.3687461548 0.9460223389 0.1873319092 
0.3550485962 0.1816843262 0.2605684692 
0.5380532959 0.4294914429 0.0062029053 
0.1588230591 0.0387166504 0.2297063110 
0.0239199829 0.5404761353 0.2984125000 
0.3396779175 0.1452129761 0.3029662720 
0.8918311890 0.9665851929 0.1815036133 
0.2250434692 0.7235210937 0.1914271729 
0.1703327271 0.9142378662 0.1275733032 
0.9237935425 0.6938151123 0.3689098755 
0.7763588623 0.3054322144 0.9943196167 
0.7369281494 0.9030236816 0.3101583374 
0.6357421387 0.2898244995 0.2348425903 
0.9712299927 0.3395781860 0.1914592529 
0.0234709473 0.6103666626 0.6390241089 
0.6502277344 0.0710301147 0.5750376343 
0.5304033081 0.7194466675 0.4574427246 
0.0482011719 0.8378433716 0.3842293701 
0.0284214844 0.4771372314 0.7442958008 
0.8653013428 0.8723957031 0.3484328369 
0.0200126587 0.1008351074 0.6577328735 
0.1002799561 0.6372631348 0.1847554688 
0.3824239990 0.8691054321 0.5758553345 
0.5796000610 0.3711264282 0.6431994507 
0.6344944580 0.3104828857 0.8892309570 
0.0511587891 0.5547820313 0.3146857788 
0.1142317627 0.6441696045 0.2414662964 
0.5024287842 0.8846071289 0.6829186646 
0.8491079590 0.1590427124 0.3867892456 
0.5688324829 0.6962455200 0.1216374756 
0.5987837402 0.4130225342 0.7228714966 
0.0335406128 0.1784822144 0.7890970581 
0.3408054199 0.5617419067 0.7774051880 
0.3240275146 0.7684317505 0.4970178101 
0.3368221069 0.6271947510 0.2586508545 
0.2388540527 0.5655943359 0.7781867065 
0.5482531616 0.1154305054 0.4316400146 
0.2410661865 0.9392743896 0.1465162109 
0.8953268555 0.3229865723 0.3477860352 
0.0679041626 0.4563034546 0.2950584717 
0.9439746094 0.5242732300 0.8882741821 
0.4060628784 0.5047922485 0.8470142212 
0.6319118774 0.2328794067 0.6881243652 
0.5908330811 0.2140745361 0.2713126221 
0.6074317505 0.8624789551 0.4641701660 
0.0398530762 0.6509045288 0.1955175415 
0.7545781372 0.0743189575 0.9065746338 
0.8553985718 0.1232928223 0.6955862793 
0.1795682129 0.9217450562 0.6740610107 
0.2194720703 0.3292634155 0.8772768188 
0.7729326782 0.5076485596 0.4399319092 
0.1910711792 0.5312115845 0.5507737793 
0.3977781738 0.3636378418 0.8479943237 
0.7170426514 0.6284308350 0.8760155151 
0.2540029419 0.4121703979 0.7391147095 
0.0742312622 0.9879094360 0.2113468018 
0.8828831787 0.1948861450 0.2315940063 
0.9435172729 0.1782427246 0.3010878052 
0.5398807129 0.0297065186 0.1147641846 
0.6297510010 0.6118635376 0.8635178955 
0.3651875854 0.1280093384 0.2448951904 
0.5563781006 0.6940445190 0.2022232300 
0.4339215088 0.2729672119 0.0682783203 
0.5371665283 0.4145997925 0.6433452515 
0.2057370728 0.7645305908 0.1052310425 
0.8211199341 0.5871509644 0.6784427124 
0.8591068359 0.5865001343 0.6220029297 
0.2926754028 0.0547863403 0.2881539673 
0.5869817749 0.9767715210 0.9287147583 
0.8110272827 0.7671843628 0.2938671021 
0.6429700928 0.0181907471 0.9852713501 
0.9728216797 0.8931088989 0.0791564941 
0.0788665039 0.7401578857 0.3227455688 
0.6314241577 0.5474969971 0.4447994507 
0.6171750977 0.8772995483 0.0412595215 
0.8753198120 0.3212678101 0.0730177368 
0.6436415039 0.2871316406 0.5442608276 
0.3313318848 0.8821417358 0.3311217407 
0.0734064209 0.7289833130 0.6082167236 
0.3175533691 0.9119846069 0.6512854614 
0.3886622803 0.5149657593 0.2068186890 
0.7104051758 0.8097101685 0.1456761841 
0.6800722656 0.0482460205 0.1043218384 
0.9464901245 0.7785853271 0.2436342773 
0.4888502197 0.5889405762 0.7244923950 
0.7069972046 0.1996231201 0.6190541138 
0.4246633301 0.1582331543 0.0222645508 
0.9674651489 0.9925076660 0.5009766602 
0.0510557861 0.2893068970 0.6980417725 
0.3958437622 0.9460105835 0.4439685181 
0.6159144409 0.9001678833 0.5520621094 
0.3542308228 0.7487680054 0.1314900513 
0.3408221680 0.4577390625 0.0349081909 
0.0958716309 0.2846796997 0.4476545898 
0.3536964478 0.5106124146 0.5356526855 
0.9372265503 0.9354134521 0.6270278442 
0.9979789551 0.6989011230 0.5629203491 
0.8028996948 0.4338421143 0.1389759521 
0.5350774902 0.7544509033 0.2968825806 
0.8647746094 0.0078831543 0.7775618652 
0.0157784424 0.6049368408 0.1240049561 
0.0895115112 0.8398526123 0.8134729858 
0.8895031738 0.5457260620 0.6697604858 
0.0359487549 0.1135470093 0.3449952393 
0.9708006958 0.3970958374 0.7838715454 
0.2985250000 0.0087831055 0.3636037598 
0.7725808472 0.7829722778 0.3814100708 
0.2237772217 0.8813339478 0.0854100342 
0.1425117554 0.4191309814 0.5467760864 
0.3699699707 0.9507061523 0.8238241211 
0.5205904663 0.4125853027 0.9814101318 
0.1907631592 0.2272307007 0.0223719116 
0.8170050049 0.8813921265 0.1294779663 
0.6092416504 0.2025786377 0.7286578613 
0.6230188843 0.6383715820 0.2007968872 
0.1954165405 0.5888473877 0.6429884888 
0.6568732788 0.0858339844 0.8909966675 
0.5733829712 0.9744538940 0.8948829346 
0.9125880737 0.2388846680 0.9707974487 
0.5405465942 0.0251051514 0.6248654907 
0.4056003906 0.5781893311 0.4509218994 
0.2607972900 0.4202627808 0.8923725098 
0.5225437378 0.5712975952 0.8439483765 
0.5067592896 0.5220570068 0.4690940796 
0.5399640869 0.6532719604 0.1944604004 
0.2409627808 0.6541191284 0.4229557007 
0.1389359253 0.7748832153 0.8220938965 
0.8378850586 0.2758929565 0.7803557617 
0.0973857056 0.5028816162 0.7466677002 
0.2384834595 0.7842062378 0.0696322388 
0.7793950684 0.2004722168 0.4684904419 
0.3722052979 0.4298242187 0.1202802734 
0.3975174927 0.3724769287 0.1198280396 
0.2469449219 0.9309815918 0.2754201294 
0.1251703247 0.8254762939 0.1369524780 
0.3989998901 0.5215540894 0.7936271729 
0.4765441284 0.4970975098 0.9848173340 
0.8707340332 0.0962517212 0.1676888184 
0.9830663574 0.3344526611 0.0186456055 
0.7011808594 0.7458856812 0.3038661987 
0.6472615845 0.7352872070 0.8976468384 
0.9541712280 0.5448652710 0.8667715210 
0.7441021240 0.9118645996 0.3445647461 
0.7667988281 0.7548927246 0.7275357544 
0.0102844727 0.3842520752 0.2713379150 
0.7155315430 0.3592826904 0.7187997803 
0.8518098755 0.3483165283 0.0629880615 
0.2585664917 0.7196611328 0.2061601074 
0.1761095825 0.2197604492 0.0968234741 
0.7043642456 0.9730211914 0.2850382935 
0.5875898193 0.2378154785 0.0053065186 
0.6802427734 0.7621269653 0.1745847534 
0.8706557129 0.9616279297 0.6456444458 
0.9894123169 0.6800262329 0.2682875122 
0.4093672729 0.9820926758 0.2599592285 
0.7312562744 0.3776873413 0.9059560669 
0.4761884888 0.2820969604 0.8140576782 
0.6038858276 0.0311332153 0.5561691406 
0.9165696411 0.9650376221 0.7348786743 
0.4104036499 0.9424959473 0.6892612793 
0.8053986816 0.1097437500 0.6707799072 
0.1690718506 0.1448810303 0.5802726074 
0.2024302124 0.9924318237 0.3917487305 
0.5650317627 0.1498338867 0.2185920288 
0.6458345215 0.9207810181 0.9131697266 
0.2710329956 0.4973837280 0.9614795166 
0.6750795654 0.8095290771 0.5950451904 
0.2468218994 0.5669324951 0.6549552002 
0.7490138550 0.9658329102 0.8048598999 
0.6839248657 0.5852187012 0.0664927979 
0.2551657104 0.9359150024 0.8044720825 
0.0490062500 0.1542785156 0.2175785034 
0.8449604736 0.1884224731 0.7166991089 
0.8412043823 0.4999509277 0.7518117432 
0.6751935547 0.1654663452 0.3555312500 
0.4934857666 0.9411553223 0.2289641235 
0.5839026611 0.3962913330 0.2762661865 
0.3678934448 0.0882299561 0.1935690796 
0.0201029541 0.8640662354 0.0366477173 
0.9181559692 0.5196262817 0.9057812134 
0.2218348145 0.2950281616 0.1412823120 
0.0319805054 0.4588729858 0.6639746704 
0.0562940918 0.3096969727 0.3952219604 
0.9976225342 0.7716545410 0.7763330078 
0.0605717773 0.3229805298 0.6880927856 
0.9049317383 0.3671533691 0.7456763550 
0.1623816895 0.5019083862 0.5248253906 
0.8515108765 0.6033212769 0.8046727417 
0.5671745605 0.8431358765 0.0176740845 
0.9904605103 0.4647075317 0.6967487915 
0.0782919556 0.0995051636 0.9523094849 
0.3849305420 0.0009401733 0.2460331787 
0.6708160034 0.1354151978 0.0926741821 
0.8759940552 0.4130334106 0.0859759766 
0.5199528320 0.9417372925 0.8056218994 
0.5117594482 0.0303742676 0.2896130127 
0.6877770752 0.6516691528 0.3334885132 
0.9653419434 0.2060498535 0.3222772339 
0.0583157593 0.7588474365 0.2468842651 
0.0517857056 0.8225312744 0.8149129395 
0.7590484619 0.6418851685 0.7276794556 
0.1925310547 0.5700293091 0.1975191040 
0.4656119751 0.2703232422 0.1206069214 
0.8341491943 0.1168354492 0.4909702148 
0.4178135010 0.4759770508 0.2245193481 
0.7983488159 0.8786082153 0.2847019531 
0.0218796875 0.7035486572 0.6053134155 
0.5547663208 0.2874272339 0.0972047974 
0.7518984863 0.3483660278 0.8116416626 
0.6661204224 0.7799894287 0.8496124512 
0.7454474365 0.4500560547 0.7214113281 
0.4122890869 0.0483233765 0.0482718384 
0.7515976440 0.4598926514 0.2898858032 
0.6604664673 0.5030260742 0.8760967773 
0.2731165649 0.2623453003 0.7144122803 
0.7301431030 0.0390812744 0.2546636230 
0.0127574829 0.0933940430 0.6023518311 
0.1396096802 0.9675838013 0.8915180542 
0.4536536377 0.8702474121 0.2783807739 
0.9951378052 0.8879850952 0.9555937622 
0.1574856445 0.7465229736 0.3631440674 
0.5798047974 0.1936608276 0.7424722534 
0.1805193481 0.9590109497 0.3459120728 
0.0343480713 0.9587231445 0.2638925171 
0.6973149780 0.5838596069 0.5703590332 
0.1348242798 0.3014092529 0.4147605469 
0.6828509155 0.3949082764 0.4278231079 
0.5454197266 0.0786267578 0.6429106445 
0.9548533081 0.4602474976 0.6960660156 
0.8989982056 0.7098036255 0.3139402588 
0.2848923340 0.4875962769 0.9322120483 
0.7282943237 0.4663238525 0.1537741211 
0.7270739136 0.6510723633 0.5092844116 
0.2453672607 0.9369580078 0.4642449463 
0.6101294922 0.1728643311 0.6744791016 
0.7287370728 0.5147861572 0.2036989624 
0.5492456909 0.4648723389 0.8162015015 
0.8716614380 0.1274509888 0.6677990479 
0.8137251465 0.4167778809 0.7786316406 
0.9633721558 0.9689935425 0.1529494629 
0.6184120361 0.6654307373 0.5036236938 
0.3577252930 0.4612426392 0.9026655151 
0.7145202515 0.3599614258 0.5254142578 
0.2704983276 0.9364031616 0.4122779663 
0.0205408936 0.4048349976 0.9935978760 
0.3837516846 0.8665229980 0.8951278931 
0.0076766846 0.9015208130 0.2525215820 
0.8197129395 0.7075661499 0.7700422363 
0.0000183960 0.7786072998 0.5624077759 
0.6882887207 0.5134262573 0.8645630249 
0.5325106201 0.3853156128 0.3458835938 
0.6490174316 0.7899488525 0.4391849121 
0.7351197388 0.0151475952 0.8741023071 
0.5765240723 0.6270150879 0.4945414063 
0.5935213257 0.5038550537 0.4191032593 
0.5495296753 0.2612657227 0.1185931030 
0.4443114258 0.6639547485 0.6974020142 
0.7439207642 0.3395238892 0.6543948608 
0.1990300049 0.4538847168 0.1990490967 
0.4686429077 0.1595590454 0.5595570923 
0.9889055786 0.1193646362 0.5956436401 
0.5978917236 0.9709837524 0.1737338135 
0.9185273682 0.8077910767 0.6954634644 
0.6426705688 0.4059510254 0.7804929199 
0.0431296509 0.1739285278 0.7403000610 
0.9215290283 0.4351186523 0.6085376587 
0.5495143677 0.7553533569 0.6144478882 
0.4718000488 0.5015227783 0.6540345581 
0.7545787354 0.3083464111 0.9686309204 
0.1289054443 0.0618511963 0.6409492920 
0.6192714600 0.6164209473 0.9860505737 
0.4623868652 0.7141015381 0.0402441284 
0.9415205078 0.3626426758 0.9818408569 
0.0752086670 0.1736848145 0.0075349976 
0.8623780029 0.7611709717 0.6845568115 
0.1894574463 0.2672470825 0.7350641968 
0.5785166626 0.5604065918 0.2559125610 
0.1282944580 0.2383021484 0.0955082153 
0.4563923340 0.9626342651 0.4647161865 
0.6546435425 0.4394055054 0.3865974365 
0.8569673584 0.5514991333 0.8932784546 
0.6747580933 0.2048532959 0.5027207031 
0.3562875610 0.5189792480 0.6498416382 
0.6257762451 0.4747902832 0.8013210693 
0.6394619385 0.9088710449 0.3878033447 
0.2149770142 0.8229398804 0.1190488525 
0.2763096436 0.7286590698 0.0890775635 
0.6331081055 0.5298700562 0.7821496948 
0.0181477539 0.4627984253 0.7155029053 
0.6859579346 0.1947231445 0.6957688477 
0.9134830200 0.5928064575 0.7113050415 
0.0052174316 0.4535741821 0.6366516113 
0.8467310913 0.0924084961 0.2794130249 
0.6050630371 0.5995595947 0.7371380249 
0.2059730713 0.1075971558 0.1687401367 
0.0618117798 0.1079503662 0.7806505737 
0.6916289062 0.3628542725 0.0332216187 
0.0296763672 0.0761664673 0.2158089722 
0.5820865479 0.6038355469 0.0761806274 
0.8075744629 0.2897788086 0.6135546875 
0.9899153320 0.1308087769 0.8155080200 
0.0384620728 0.1851471436 0.4198881958 
0.8435500732 0.4034415161 0.1060392944 
0.8375295532 0.1600037354 0.2806590942 
0.8455908691 0.0568136108 0.5724702881 
0.0012488037 0.1136086670 0.3938365112 
0.2096137329 0.5259930908 0.5762235718 
0.7375689209 0.4178254639 0.6167666992 
0.9057206665 0.3645067993 0.7115918457 
0.1227625244 0.4754337891 0.6465595093 
0.9260867065 0.3016042480 0.6922476929 
0.1230431274 0.3696501465 0.6307017334 
0.9671752563 0.8905297241 0.8258526123 
0.9572745972 0.2808586060 0.5842272827 
0.7615124146 0.4055333984 0.8203027588 
0.9383004517 0.1702087402 0.0867071289 
0.7817042114 0.0578206055 0.3089803223 
0.6568131958 0.1398767334 0.7606106323 
0.4938751465 0.4694613525 0.5992254761 
0.6156219360 0.8572527832 0.6601607422 
0.3558254272 0.4712486938 0.5922514282 
0.1813747681 0.3214581909 0.4935411377 
0.5917425171 0.4503185669 0.9652878052 
0.1597196045 0.7313994019 0.6520134521 
0.3564985474 0.7021080933 0.6169314697 
0.9713332764 0.5424768555 0.8389648804 
0.8921416016 0.4358060669 0.3426767212 
0.2344804199 0.8336562744 0.7855350586 
0.4235565430 0.1641240845 0.3128483521 
0.3626267944 0.8846989014 0.2232126831 
0.9645432739 0.1965346558 0.7646739868 
0.9229313965 0.2675411255 0.7499021606 
0.9454567627 0.9148713989 0.5716551758 
0.6303725952 0.2667111206 0.7436825806 
0.2769517456 0.1753199219 0.4377585449 
0.6143697754 0.3011863037 0.1403860107 
0.6486902222 0.8920530884 0.9754915649 
0.4916320068 0.4186453735 0.4765460205 
0.1157137573 0.6049629150 0.0940037231 
0.4467083740 0.9283337524 0.2937786499 
0.1431751343 0.9497303711 0.4398638184 
0.5369044067 0.9360503784 0.2046103394 
0.3893505493 0.8946348633 0.5487268188 
0.7414378418 0.1797572510 0.5656364868 
0.1176923950 0.5593631592 0.1556481445 
0.0066812866 0.7122312256 0.7034962524 
0.7936552124 0.2858946777 0.8477833496 
0.5813602539 0.0625419678 0.0750122437 
0.8994400269 0.7629909668 0.7916085449 
0.2189473145 0.4667580933 0.5029609741 
0.4852043945 0.0029770264 0.2004751099 
0.4933391479 0.1825746338 0.6240702148 
0.8025227661 0.6031014648 0.4847409668 
0.9456081665 0.9871160767 0.5473506348 
0.7740704956 0.1300664673 0.5723811646 
0.7773513916 0.8616201904 0.0278279785 
0.9001479736 0.1428668091 0.7981017822 
0.2965953857 0.6986476807 0.3733775146 
0.8826127197 0.3105252319 0.8411945679 
0.9181795654 0.1104797974 0.3562884155 
0.1610526367 0.2471291016 0.8458102539 
0.8354676025 0.3264264160 0.9930880859 
0.9593558472 0.0481891724 0.7319137695 
0.1557130127 0.3736631470 0.4239856323 
0.1007684570 0.8234571533 0.7848236694 
0.4867375122 0.0097265503 0.1242183594 
0.7363841309 0.6119929932 0.7035911133 
0.1584904907 0.7970410889 0.3493063477 
0.5459213623 0.5800580933 0.5438642944 
0.6901491821 0.0410729126 0.2571093140 
0.4644659912 0.5841583008 0.0295096191 
0.6167317627 0.9187443115 0.7135363159 
0.9365653931 0.1348066528 0.7473381592 
0.3103903931 0.8121138184 0.3669327881 
0.7769459961 0.2754610474 0.6817652100 
0.3672977295 0.6262522095 0.1883385254 
0.9150470093 0.7989259155 0.0267882690 
0.7782831543 0.1212290283 0.4064188477 
0.9175370850 0.8363712524 0.7070586670 
0.7826788330 0.3150116943 0.7559992920 
0.9944676758 0.8820066650 0.1079750488 
0.3725538086 0.7379290283 0.5207835449 
0.9817056641 0.0956075928 0.5718743286 
0.2733181030 0.7245097046 0.0574656860 
0.6528930908 0.2292650757 0.1293216431 
0.4724638428 0.9334619629 0.2065192139 
0.2412772705 0.0244610718 0.1064354736 
0.9804075562 0.7791875977 0.2242336426 
0.2685426636 0.9754910034 0.2572238647 
0.3230872192 0.8529074219 0.2914541748 
0.5160615967 0.5485957153 0.9150164307 
0.6301341797 0.4522887085 0.7000811157 
0.6295819092 0.2118767456 0.9242279785 
0.7243683472 0.6379070312 0.3431656128 
0.8398629883 0.3465512451 0.2320044067 
0.7606041138 0.2225249756 0.6386381470 
0.1464525024 0.8229551636 0.0196299561 
0.8343186401 0.4675633423 0.6827636475 
0.6056302979 0.9592271606 0.0645832397 
0.7022546997 0.1467318848 0.8914552856 
0.6029885254 0.3306606445 0.8449701660 
0.5573645386 0.5548683105 0.9033297119 
0.4910308105 0.5024252319 0.6847853638 
0.3743019897 0.4304896973 0.7408303589 
0.7932873901 0.8777755249 0.6358913330 
0.7894914063 0.5857951172 0.5149560059 
0.7913190796 0.1948599854 0.7794834839 
0.5426632568 0.2546390503 0.9030766235 
0.4645515869 0.6133421021 0.5955814331 
0.1893880493 0.6879444092 0.2479331177 
0.8698183472 0.0460323242 0.6706041748 
0.1193698853 0.3990145264 0.6378914673 
0.5412480835 0.6536269775 0.6153752197 
0.3819538696 0.3633646484 0.2978823486 
0.4028294922 0.8781302246 0.1880372681 
0.8348860596 0.7998887573 0.6465899658 
0.7962248047 0.2932962524 0.5752513672 
0.1023444946 0.9324856079 0.2229626343 
0.9205830933 0.6698638672 0.6757822144 
0.4901618164 0.7276843506 0.7556608765 
0.5387615723 0.4953075806 0.9312453125 
0.6725744507 0.9144242432 0.8279230957 
0.5350184326 0.8569838745 0.8193739014 
0.1458657837 0.6441055908 0.0956845337 
0.4193570312 0.0173405518 0.0047549805 
0.5719308228 0.8528699829 0.2777636719 
0.0761823242 0.9209514404 0.9278050415 
0.5812588379 0.7821377197 0.1449420044 
0.2279766602 0.9593204468 0.3440839966 
0.7628659912 0.1723791504 0.3982226074 
0.2889348267 0.5647133423 0.5686636963 
0.2283744019 0.6224237061 0.6339721924 
0.4283410400 0.5248501953 0.9865686646 
0.7735506836 0.5638766357 0.0350901855 
0.3769504395 0.6548511963 0.1397407715 
0.6569704834 0.3094010132 0.7299109375 
0.3601452637 0.5503546509 0.6567359741 
0.3973926025 0.3637866211 0.7692934448 
0.7927360352 0.4330585083 0.4202890747 
0.3177286255 0.8563521362 0.0969790649 
0.9235942261 0.9932828979 0.1356762451 
0.3468961426 0.4355433838 0.8748347168 
0.0027855347 0.2751464233 0.5098770264 
0.0836791504 0.8600325928 0.1050357422 
0.7046147949 0.8128464722 0.0511385620 
0.2365189331 0.3119644531 0.2737481689 
0.8954376587 0.7817148315 0.7630606201 
0.7626224243 0.1321306519 0.8259886108 
0.7121443237 0.9984447632 0.9264654053 
0.0405453247 0.3173908936 0.7850837646 
0.1956609131 0.6088788696 0.5439815430 
0.4396136841 0.1941737671 0.3135340820 
0.7557117310 0.4057283936 0.1527318848 
0.0318565308 0.3581164795 0.6497692017 
0.6757684814 0.6881744263 0.0428140869 
0.8974554932 0.9484989136 0.6858143555 
0.0684764893 0.5595125366 0.7726228394 
0.9247263672 0.1498213867 0.7795679810 
0.5916065430 0.2634584106 0.7917416748 
0.1861497559 0.8187290527 0.9343895630 
0.3677589233 0.5135763062 0.5684321533 
0.2967722412 0.5616763062 0.1341629395 
0.1935057373 0.6975596436 0.4205564819 
0.4730263306 0.6787273804 0.7841180298 
0.2579896240 0.6280637451 0.1804260132 
0.9417916016 0.1462810669 0.4278228882 
0.1196060303 0.4849053101 0.4854007202 
0.2110691040 0.9666125000 0.4243254639 
0.1836685547 0.7169168945 0.7662228027 
0.5942205933 0.1407618164 0.4544835449 
0.9653120361 0.1901396606 0.5045229126 
0.0700387451 0.1998772461 0.6540145874 
0.4585403809 0.5389680054 0.5722460815 
0.5609565918 0.8744098877 0.0792908447 
0.4853279175 0.8305723389 0.1460014282 
0.3938849487 0.2487657959 0.1618591797 
0.8325001831 0.8351284180 0.2680770874 
0.1469147583 0.2411760986 0.3757311401 
0.1145158569 0.6543183228 0.4430613403 
0.5089856079 0.9580238159 0.9137322388 
0.0728706055 0.8867927856 0.0484713257 
0.5752303467 0.1709766479 0.5436925415 
0.4020404541 0.1618187012 0.1409091064 
0.3986572266 0.6586500000 0.2049079346 
0.6015215942 0.5613168091 0.2334729614 
0.8845502930 0.4042430542 0.1888907959 
0.0507387817 0.7065498047 0.2144270752 
0.2173043701 0.7195476440 0.7647821045 
0.3693146240 0.9833391724 0.4170616211 
0.1307998657 0.4179396118 0.7385451660 
0.6169403198 0.7211552856 0.2844817871 
0.7622392334 0.3988079834 0.3954664917 
0.7708079834 0.9532249512 0.6047771606 
0.3481249023 0.7691254395 0.0515581055 
0.6959160767 0.7355129761 0.1666048462 
0.9087306763 0.4081030273 0.3498722656 
0.3905950806 0.6731056885 0.1659966064 
0.9226066772 0.7821191040 0.7394154907 
0.5628202637 0.4363088013 0.8807008789 
0.4129094604 0.2181218262 0.6118235352 
0.7665131226 0.2912514282 0.7962292114 
0.5592084351 0.4353470581 0.3184907593 
0.3264412842 0.1105311401 0.5030744507 
0.1420833374 0.9033091919 0.6218124023 
0.5152049805 0.3256760742 0.0738418213 
0.3530770874 0.7991511841 0.9494208008 
0.2142230835 0.5301286011 0.8150531616 
0.8660099976 0.2900124390 0.6172751953 
0.1092358643 0.0617886963 0.6662809326 
0.1469596436 0.8490009766 0.2494612061 
0.4534936035 0.3033223999 0.8168421753 
0.6559311768 0.0016856812 0.7040729004 
0.9498009399 0.1858936646 0.4293610107 
0.1656383911 0.3833037354 0.9399709473 
0.6425662598 0.6872368286 0.0505576782 
0.8476005981 0.1270600708 0.8368147705 
0.4939765259 0.1965841675 0.3335624146 
0.8709096436 0.7347355713 0.3191588623 
0.3088834473 0.4832752197 0.5460327515 
0.6566910278 0.9688005615 0.3338927856 
0.4103309814 0.3311857544 0.6491692505 
0.6402152344 0.2918554199 0.9470658936 
